"","daily_eng_use","eng_proficiency","L2_aoo","teaching","accentedness","comprehensibility","id","trash","participant","age","Country.of.Birth","Current.Country.of.Residence","First.Language","Nationality","Sex"
"5162",NA,NA,"6","no",5.026666667,6.146666667,"469737","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5163",NA,NA,"6","no",6.093333333,7.888888889,"469440","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5164",NA,NA,"6","no",7.995555556,7.986666667,"469581","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5165",NA,NA,"6","no",7.008888889,7.008888889,"475707","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5166",NA,NA,"6","no",7.008888889,7,"469875","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5167",NA,NA,"6","no",7.008888889,6.991111111,"485507","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5168",NA,NA,"6","no",6.982222222,7.924444444,"488322","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5169",NA,NA,"6","no",5.933333333,5.977777778,"479904","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5170",NA,NA,"6","no",5.942222222,5.142222222,"469581","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5171",NA,NA,"6","no",4.991111111,5,"469495","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5172",NA,NA,"6","no",4.973333333,5.017777778,"484457","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5173",NA,NA,"6","no",7.888888889,7.888888889,"470901","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5174",NA,NA,"6","no",7.933333333,7.915555556,"469865","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5175",NA,NA,"6","no",3.977777778,5.08,"481962","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5176",NA,NA,"6","no",4.973333333,6.022222222,"469558","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5177",NA,NA,"6","no",4.075555556,3.96,"469558","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5178",NA,NA,"6","no",5.986666667,5.986666667,"485567","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5179",NA,NA,"6","no",4.991111111,4.991111111,"485976","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5180",NA,NA,"6","no",4.022222222,4.04,"487696","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5181",NA,NA,"6","no",5.986666667,5.968888889,"485605","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5182",NA,NA,"6","no",3.026666667,2.982222222,"471720","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5183",NA,NA,"6","no",1.977777778,1.977777778,"484573","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5184",NA,NA,"6","no",1.977777778,4.057777778,"469909","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5185",NA,NA,"6","no",7.933333333,6.982222222,"469614","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5186",NA,NA,"6","no",6.955555556,6.928888889,"469639","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5187",NA,NA,"6","no",6.937777778,4.022222222,"479845","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5188",NA,NA,"6","no",3.053333333,3.88,"477072","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5189",NA,NA,"6","no",3.017777778,4.004444444,"469737","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5190",NA,NA,"6","no",5.96,6.013333333,"469635","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5191",NA,NA,"6","no",1.942222222,2.964444444,"471720","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5192",NA,NA,"6","no",6.973333333,5.088888889,"469431","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5193",NA,NA,"6","no",3.053333333,5.008888889,"470408","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5194",NA,NA,"6","no",5.711111111,5.835555556,"480419","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5195",NA,NA,"6","no",5.871111111,6.022222222,"484457","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5196",NA,NA,"6","no",6.964444444,7.026666667,"485507","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5197",NA,NA,"6","no",5.008888889,5.773333333,"469553","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5198",NA,NA,"6","no",5.808888889,5.986666667,"487969","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5199",NA,NA,"6","no",1.231111111,1.977777778,"484271","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5200",NA,NA,"6","no",1.862222222,3.942222222,"481962","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5201",NA,NA,"6","no",3.071111111,5.088888889,"469909","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5202",NA,NA,"6","no",4.804444444,5.933333333,"469553","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5203",NA,NA,"6","no",5,5.933333333,"479845","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5204",NA,NA,"6","no",1.977777778,3.008888889,"475707","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5205",NA,NA,"6","no",3.995555556,4.973333333,"487696","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5206",NA,NA,"6","no",5,4.964444444,"469614","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5207",NA,NA,"6","no",2.973333333,4.004444444,"469865","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5208",NA,NA,"6","no",3.008888889,3.96,"472268","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5209",NA,NA,"6","no",1.96,3.115555556,"469639","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5210",NA,NA,"6","no",7.026666667,6.973333333,"477072","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5211",NA,NA,"6","no",1.96,3.017777778,"484549","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5212",NA,NA,"6","no",7.008888889,6.902222222,"480419","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5213",NA,NA,"6","no",2.217777778,3.106666667,"484573","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5214",NA,NA,"6","no",2.955555556,2.955555556,"481532","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5215",NA,NA,"6","no",6.911111111,6.937777778,"484860","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5216",NA,NA,"6","no",5.915555556,5.995555556,"488322","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5217",NA,NA,"6","no",4.022222222,4.902222222,"484271","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5218",NA,NA,"6","no",4.964444444,4.964444444,"484549","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5219",NA,NA,"6","no",4.964444444,5.044444444,"469440","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5220",NA,NA,"6","no",6.057777778,7.008888889,"481532","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5221",NA,NA,"6","no",7.008888889,6.991111111,"469883","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5222",NA,NA,"6","no",4.982222222,4.982222222,"472268","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5223",NA,NA,"6","no",4.982222222,4.982222222,"469495","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5224",NA,NA,"6","no",4.982222222,5.115555556,"470408","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5225",NA,NA,"6","no",4.973333333,5.915555556,"487969","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5226",NA,NA,"6","no",6.982222222,3.995555556,"469883","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5227","5.983333333","8.42962963","6","Si",3,7.659259259,"484457","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5228",NA,NA,"6","Si",6.377777778,8.481481481,"485605","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5229",NA,NA,"6","Si",3.962962963,7,"469553","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5230",NA,NA,"6","Si",8.007407407,8.985185185,"469614","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5231",NA,NA,"6","Si",3.962962963,5.977777778,"469635","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5232",NA,NA,"6","Si",1.096296296,1.992592593,"484271","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5233",NA,NA,"6","Si",5.496296296,8.97037037,"484457","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5234",NA,NA,"6","Si",4.459259259,4.007407407,"469581","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5235",NA,NA,"6","Si",2.511111111,3.977777778,"471720","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5236",NA,NA,"6","Si",5.511111111,8.62962963,"469875","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5237",NA,NA,"6","Si",2,5.985185185,"481532","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5238",NA,NA,"6","Si",3.977777778,8.496296296,"469558","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5239",NA,NA,"6","Si",4.481481481,7.459259259,"480419","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5240",NA,NA,"6","Si",3.977777778,6.503703704,"481962","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5241",NA,NA,"6","Si",2.244444444,6,"485976","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5242",NA,NA,"6","Si",8.977777778,8.977777778,"469440","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5243",NA,NA,"6","Si",5.962962963,6.97037037,"469909","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5244",NA,NA,"6","Si",3.918518519,7.792592593,"485605","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5245",NA,NA,"6","Si",4.037037037,7.444444444,"487696","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5246",NA,NA,"6","Si",4.933333333,8.525925926,"470408","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5247",NA,NA,"6","Si",5.992592593,8.977777778,"469639","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5248",NA,NA,"6","Si",5.340740741,8.733333333,"469737","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5249",NA,NA,"6","Si",8.962962963,8.955555556,"469883","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5250",NA,NA,"6","Si",3.97037037,7.488888889,"485507","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5251",NA,NA,"6","Si",5.962962963,8.962962963,"488322","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5252",NA,NA,"6","Si",2.377777778,8.02962963,"469865","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5253",NA,NA,"6","Si",1.466666667,6.014814815,"475707","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5254",NA,NA,"6","Si",4.007407407,7.503703704,"472263","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5255",NA,NA,"6","Si",4.481481481,8.992592593,"469909","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5256",NA,NA,"6","Si",4,7.02962963,"469737","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5257",NA,NA,"6","Si",8.607407407,8.992592593,"469440","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5258",NA,NA,"6","Si",6.962962963,8.762962963,"470901","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5259",NA,NA,"6","Si",1.437037037,5.992592593,"484573","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5260",NA,NA,"6","Si",8.488888889,8.992592593,"469431","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5261",NA,NA,"6","Si",3.496296296,8.466666667,"469865","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5262",NA,NA,"6","Si",4,8.466666667,"479904","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5263",NA,NA,"6","Si",3.42962963,7.992592593,"487969","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5264",NA,NA,"6","Si",2.014814815,5.948148148,"484860","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5265",NA,NA,"6","Si",3.985185185,7.985185185,"469805","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5266",NA,NA,"6","Si",6.977777778,8.659259259,"488322","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5267",NA,NA,"6","Si",4.014814815,6.962962963,"481962","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5268",NA,NA,"6","Si",1.985185185,6.459259259,"469635","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5269",NA,NA,"6","Si",5.422222222,8.007407407,"469581","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5270",NA,NA,"6","Si",8.992592593,8.992592593,"469875","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5271",NA,NA,"6","Si",3.992592593,8.992592593,"479845","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5272",NA,NA,"6","Si",1.992592593,7.503703704,"485976","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5273",NA,NA,"6","Si",4.985185185,7.985185185,"469495","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5274",NA,NA,"6","Si",5.488888889,8.459259259,"475707","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5275",NA,NA,"6","Si",6.992592593,8.007407407,"485507","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5276",NA,NA,"6","Si",5.251851852,8.577777778,"469553","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5277",NA,NA,"6","Si",5.955555556,8.977777778,"469431","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5278",NA,NA,"6","Si",3,8.02962963,"479904","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5279",NA,NA,"6","Si",8,8.933333333,"470901","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5280",NA,NA,"6","Si",8.451851852,8.977777778,"470408","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5281",NA,NA,"6","Si",4.503703704,7.488888889,"472263","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5282",NA,NA,"6","Si",2.977777778,8.6,"487969","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5283",NA,NA,"6","Si",8.97037037,8.97037037,"469883","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5284",NA,NA,"6","Si",6.585185185,8.962962963,"480419","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5285",NA,NA,"6","Si",3.985185185,8,"472268","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5286",NA,NA,"6","Si",5.488888889,8.444444444,"484860","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5287",NA,NA,"6","Si",5.437037037,8.488888889,"469495","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5288",NA,NA,"6","Si",7.503703704,8.962962963,"469805","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5289",NA,NA,"6","Si",2.977777778,6.459259259,"477072","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5290",NA,NA,"6","Si",3.977777778,8.940740741,"487696","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5291",NA,NA,"6","Si",1.4,7.392592593,"484549","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5292",NA,NA,"6","Si",1.007407407,4.985185185,"471720","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5293",NA,NA,"6","Si",1.977777778,8.992592593,"469558","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5294",NA,NA,"6","Si",2.992592593,7.977777778,"479845","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5295",NA,NA,"6","Si",1.962962963,6.007407407,"484573","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5296",NA,NA,"6","Si",1.007407407,5.014814815,"484549","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5297",NA,NA,"6","Si",6.022222222,8.955555556,"469614","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5298",NA,NA,"6","Si",1.962962963,7.992592593,"472268","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5299",NA,NA,"6","Si",2.977777778,5.540740741,"481532","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5300",NA,NA,"6","Si",1.044444444,5.525925926,"485567","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5301",NA,NA,"6","Si",1.014814815,2.985185185,"484271","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5302",NA,NA,"6","Si",2.985185185,5.444444444,"469639","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5303",NA,NA,"6","Si",6.466666667,8.955555556,"485567","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5304",NA,NA,"6","Si",3.059259259,6.925925926,"477072","sentence","613a8f2fd7e2c661d25cc61f",22,"Mexico","Mexico","Spanish","Mexico","Female"
"5305","4.05","5.992592593","4","no",1.266666667,1.274074074,"481532","sentence","613a900070bb6eb5271e8668",25,"Mexico","Mexico","Spanish","Mexico","Female"
"5306",NA,NA,"4","no",1.97037037,2.985185185,"469865","sentence","613a900070bb6eb5271e8668",25,"Mexico","Mexico","Spanish","Mexico","Female"
